STGT,2022-03-31,25.25,25.75,25.0,0.75,3,2,1,5409047,25.25
SUC,2022-03-31,31.75,32.25,31.75,0.5,2,2,0,71100,32.25
SUPER,2022-03-31,0.89,0.9,0.88,0.020000000000000018,2,1,1,160548381,0.89
SUPEREIF,2022-03-31,12.2,12.3,12.1,0.20000000000000107,2,1,1,4651985,12.3
SUSCO,2022-03-31,3.3,3.34,3.3,0.040000000000000036,2,2,0,1691901,3.3
SVH,2022-03-31,399.0,399.0,399.0,0.0,0,0,0,214,399.0
SVI,2022-03-31,8.35,8.6,8.2,0.40000000000000036,8,5,3,7511921,8.6
SVOA,2022-03-31,3.34,3.48,3.28,0.20000000000000018,10,7,3,88738331,3.28
SYNEX,2022-03-31,26.5,27.0,26.25,0.75,3,2,1,2571218,27.0
TACC,2022-03-31,7.45,7.55,7.45,0.09999999999999964,2,2,0,626719,7.5
TASCO,2022-03-31,16.6,16.8,16.6,0.1999999999999993,2,2,0,2224895,16.8
TCAP,2022-03-31,43.0,43.25,42.5,0.75,3,1,2,3871648,42.75
TCCC,2022-03-31,37.25,37.25,37.0,0.25,1,0,1,102004,37.25
TFFIF,2022-03-31,8.0,8.1,8.0,0.09999999999999964,2,2,0,5063741,8.1
TFG,2022-03-31,4.14,4.18,4.14,0.040000000000000036,2,2,0,1464779,4.18
TFMAMA,2022-03-31,208.0,208.0,207.0,1.0,1,0,1,1637,208.0
THANI,2022-03-31,4.16,4.18,4.14,0.040000000000000036,2,1,1,9727622,4.18
THE,2022-03-31,2.66,2.72,2.64,0.08000000000000007,4,3,1,1895648,2.68
THG,2022-03-31,83.25,84.0,80.0,4.0,16,3,13,4947253,80.5
THREL,2022-03-31,5.4,5.5,5.15,0.34999999999999964,7,2,5,17125469,5.15
TIDLOR,2022-03-31,38.5,39.0,38.25,0.75,3,2,1,7571987,38.5
TIPH,2022-03-31,57.25,57.75,57.0,0.75,3,2,1,1768287,57.75
TIPCO,2022-03-31,9.85,10.0,9.85,0.15000000000000036,3,3,0,2614822,9.95
TISCO,2022-03-31,100.5,101.0,100.0,1.0,2,1,1,1245464,101.0
TK,2022-03-31,10.8,10.9,10.7,0.20000000000000107,2,1,1,173400,10.8
TKN,2022-03-31,8.05,8.1,7.95,0.14999999999999947,3,1,2,4426920,8.05
TKS,2022-03-31,13.2,14.6,13.0,1.5999999999999996,16,14,2,37007857,14.4
TMT,2022-03-31,11.5,11.6,11.4,0.1999999999999993,2,1,1,414706,11.5
TMW,2022-03-31,35.5,35.5,35.0,0.5,2,0,2,4000,35.0
TNITY,2022-03-31,11.9,12.1,11.8,0.29999999999999893,3,2,1,827728,12.0
TNPC,2022-03-31,2.84,2.94,2.8,0.14000000000000012,7,5,2,2068922,2.86
TNR,2022-03-31,8.1,8.2,7.7,0.4999999999999991,10,2,8,618133,7.7
TOA,2022-03-31,29.75,29.75,28.75,1.0,4,0,4,3172721,29.0
TOG,2022-03-31,9.65,9.75,9.55,0.1999999999999993,4,2,2,289674,9.6
TOP,2022-03-31,51.75,52.25,51.5,0.75,3,2,1,13249775,52.25
TPIPL,2022-03-31,1.63,1.65,1.63,0.020000000000000018,2,2,0,14022112,1.65
TPIPP,2022-03-31,3.9,3.94,3.9,0.040000000000000036,2,2,0,2930389,3.92
TQM,2022-03-31,40.0,41.25,39.75,1.5,6,5,1,2979436,41.0
TQR,2022-03-31,12.1,12.2,12.0,0.1999999999999993,2,1,1,49800,12.0
TR,2022-03-31,48.75,49.0,48.75,0.25,1,1,0,12710,49.0
TRUE,2022-03-31,5.15,5.15,5.05,0.10000000000000053,2,0,2,95582420,5.1
TSE,2022-03-31,2.36,2.38,2.34,0.040000000000000036,2,1,1,3886816,2.38
TSTH,2022-03-31,1.5,1.52,1.5,0.020000000000000018,2,2,0,4569521,1.51
TTA,2022-03-31,9.45,9.55,9.4,0.15000000000000036,3,2,1,16585753,9.55
TTB,2022-03-31,1.32,1.32,1.31,0.010000000000000009,1,0,1,90864304,1.31
TTCL,2022-03-31,5.25,5.35,5.2,0.14999999999999947,3,2,1,6415300,5.35
TTLPF,2022-03-31,22.7,22.7,22.6,0.09999999999999787,1,0,1,3801,22.6
